Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Name_Length,Is_Sequel,Console_Maker,Competition_Index,Publisher_Experience,Hit_Target,Critic_Score,User_Score,Total_Rating_Count,IGDB_Genres,Has_Critic_Score,Has_User_Score
121.0,Need for Speed Underground 2,PS2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,28.0,1.0,Sony,1689.0,5.786897381,1.0,80.0,80.0,1.0,Racing,1.0,1.0
122.0,Medal of Honor: Frontline,PS2,2002,Shooter,Electronic Arts,2.93,2.75,0.17,0.99,6.83,25.0,1.0,Sony,1831.0,4.727387819,1.0,93.33333333,85.28523857,120.0,Shooter,1.0,1.0
123.0,Uncharted 3: Drake's Deception,PS3,2011,Action,Sony Computer Entertainment,2.77,2.8,0.19,1.06,6.83,30.0,1.0,Sony,3488.0,6.922643891,1.0,93.25,88.74336924,1408.0,"Shooter, Platform, Adventure",1.0,1.0
124.0,Zumba Fitness,Wii,2010,Sports,505 Games,3.5,2.64,0.0,0.67,6.81,13.0,0.0,Nintendo,3712.0,5.247024072,1.0,45.0,57.5,6.0,"Music, Sport",1.0,1.0
125.0,The Last of Us Remastered,PS4,2014,Action-Adventure,Sony Computer Entertainment,2.7,2.86,0.11,1.1,6.77,25.0,0.0,Sony,3043.0,7.098375639,1.0,97.4,95.38574489,1652.0,"Shooter, Adventure",1.0,1.0
126.0,Gears of War 2,X360,2008,Shooter,Microsoft Game Studios,4.15,1.92,0.06,0.64,6.76,14.0,1.0,Microsoft,3121.0,5.062595033,1.0,90.4,86.9528586,428.0,Shooter,1.0,1.0
127.0,Uncharted 2: Among Thieves,PS3,2009,Action,Sony Computer Entertainment,3.27,2.25,0.21,1.0,6.73,26.0,1.0,Sony,4489.0,6.473890696,1.0,95.375,91.99534893,2074.0,"Shooter, Platform, Adventure",1.0,1.0
128.0,Call of Duty 4: Modern Warfare,PS3,2007,Shooter,Activision,3.1,2.3,0.28,1.04,6.72,30.0,1.0,Sony,2687.0,6.163314804,1.0,74.0,72.39122941,0.0,,0.0,0.0
129.0,FIFA 12,PS3,2011,Sports,Electronic Arts,0.84,4.32,0.11,1.42,6.69,7.0,1.0,Sony,3488.0,7.238496841,1.0,83.81818182,79.17169361,152.0,"Simulator, Sport",1.0,1.0
130.0,Big Brain Academy,DS,2005,Puzzle,Nintendo,1.67,2.78,1.6,0.62,6.67,17.0,0.0,Nintendo,1927.0,5.480638923,1.0,75.0,66.4455929,11.0,Puzzle,1.0,1.0
131.0,FIFA Soccer 12,PS3,2011,Sports,EA Sports,0.84,4.33,0.11,1.37,6.65,14.0,1.0,Sony,3488.0,5.062595033,1.0,83.81818182,79.17169361,152.0,"Simulator, Sport",1.0,1.0
132.0,Big Brain Academy,DS,2006,Puzzle,Nintendo,1.66,2.75,1.6,0.62,6.63,17.0,0.0,Nintendo,2257.0,5.726847748,1.0,75.0,66.4455929,11.0,Puzzle,1.0,1.0
133.0,Red Dead Redemption,PS3,2010,Action,Take-Two Interactive,2.79,2.61,0.17,1.03,6.6,19.0,0.0,Sony,3712.0,5.655991811,1.0,70.0,70.440354015,0.0,"Shooter, Role-playing (RPG), Adventure",0.0,0.0
134.0,Donkey Kong Country Returns,Wii,2010,Platform,Nintendo,3.25,1.84,1.03,0.47,6.59,27.0,0.0,Nintendo,3712.0,6.617402978,1.0,86.0,84.33732414,185.0,Platform,1.0,1.0
135.0,FIFA 15,PS4,2014,Sports,Electronic Arts,0.79,4.29,0.05,1.47,6.59,7.0,1.0,Sony,3043.0,7.410347098,1.0,74.0,69.65731731,7.0,Sport,0.0,1.0
136.0,Red Dead Redemption,PS3,2011,Action,Rockstar Games,2.82,2.58,0.17,1.0,6.57,19.0,0.0,Sony,3488.0,4.17438727,1.0,70.0,70.440354015,0.0,"Shooter, Role-playing (RPG), Adventure",0.0,0.0
137.0,The Elder Scrolls V: Skyrim,PS3,2011,Role-Playing,Bethesda Softworks,2.55,2.71,0.25,1.05,6.56,27.0,1.0,Sony,3488.0,4.418840608,1.0,79.91666667,83.71009941,3999.0,"Role-playing (RPG), Adventure",1.0,1.0
138.0,Assassin's Creed III,PS3,2012,Action,Ubisoft,2.64,2.56,0.16,1.14,6.5,20.0,0.0,Sony,1737.0,7.145984468,1.0,81.17647059,77.23920534,1435.0,Adventure,1.0,1.0
139.0,Halo: Combat Evolved,XB,2001,Shooter,Microsoft Game Studios,4.98,1.3,0.08,0.07,6.43,20.0,1.0,Microsoft,1537.0,0.693147181,1.0,86.66666667,85.12181978,863.0,Shooter,1.0,1.0
140.0,Pok��mon Emerald Ver,GBA,2004,Role-Playing,Nintendo,2.57,1.58,2.06,0.21,6.41,23.0,0.0,Nintendo,1689.0,5.093750201,1.0,75.0,75.0,0.0,,0.0,0.0
141.0,Pok��mon Emerald Ver,GBA,2005,Role-Playing,Nintendo,2.57,1.58,2.06,0.21,6.41,23.0,0.0,Nintendo,1927.0,5.484796933,1.0,75.0,75.0,0.0,,0.0,0.0
142.0,Kingdom Hearts,PS2,2002,Role-Playing,Sony Computer Entertainment,3.64,1.2,1.49,0.07,6.4,14.0,0.0,Sony,1831.0,4.605170186,1.0,75.0,75.0,0.0,Role-playing (RPG),0.0,0.0
143.0,Pok��mon Crystal Ver,GB,2000,Role-Playing,Nintendo,2.55,1.56,1.29,0.99,6.39,23.0,0.0,Nintendo,1609.0,0.693147181,1.0,75.0,75.0,0.0,,0.0,0.0
144.0,Pok��mon Crystal Ver,GBC,2001,Role-Playing,Nintendo,2.55,1.56,1.29,0.99,6.39,23.0,0.0,Other,1537.0,3.784189634,1.0,75.0,75.0,0.0,,0.0,0.0
145.0,Halo 3: ODST,X360,2009,Shooter,Microsoft Game Studios,4.34,1.35,0.06,0.61,6.36,12.0,1.0,Microsoft,4489.0,5.159055299,1.0,77.66666667,76.50665108,387.0,Shooter,1.0,1.0
146.0,Red Dead Redemption,X360,2010,Action,Take-Two Interactive,3.7,1.97,0.09,0.57,6.34,19.0,0.0,Microsoft,3712.0,5.659482216,1.0,70.0,70.440354015,0.0,"Shooter, Role-playing (RPG), Adventure",0.0,0.0
147.0,Super Mario Sunshine,GC,2002,Platform,Nintendo,4.01,1.26,0.87,0.17,6.31,20.0,0.0,Nintendo,1831.0,4.418840608,1.0,72.9,72.266125,8.0,"Platform, Adventure",0.0,1.0
148.0,World of Warcraft,PC,2004,Role-Playing,Activision,0.07,6.21,0.0,0.0,6.28,17.0,0.0,PC,1689.0,5.384495063,1.0,75.0,75.0,0.0,,0.0,0.0
149.0,Gears of War 3,X360,2011,Shooter,Microsoft Game Studios,4.05,1.62,0.07,0.49,6.24,14.0,1.0,Microsoft,3488.0,5.451038454,1.0,96.66666667,89.41495921,330.0,Shooter,1.0,1.0
150.0,Kinect Sports,X360,2010,Sports,Microsoft Game Studios,3.92,1.78,0.03,0.51,6.24,13.0,0.0,Microsoft,3712.0,5.308267697,1.0,75.0,70.6258544,21.0,Sport,1.0,1.0
151.0,Call of Duty: WWII,XOne,2017,Shooter,Activision,3.75,1.91,0.0,0.57,6.23,18.0,1.0,Microsoft,1573.0,7.211556733,1.0,75.27777778,74.77832312,576.0,Shooter,1.0,1.0
152.0,God of War (2018),PS4,2018,Action,Sony Interactive Entertainment,2.83,2.17,0.13,1.02,6.15,17.0,0.0,Sony,1570.0,4.317488114,1.0,96.23076923,94.24616367,3137.0,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure",1.0,1.0
153.0,Gears of War,X360,2006,Shooter,Microsoft Game Studios,3.54,1.9,0.07,0.6,6.11,12.0,0.0,Microsoft,2257.0,4.682131227,1.0,74.0,79.60995939,16.0,,0.0,1.0
154.0,Metal Gear Solid 2: Sons of Liberty,PS2,2001,Action,Konami Digital Entertainment,2.45,2.01,0.87,0.72,6.05,35.0,1.0,Sony,1537.0,3.496507561,1.0,90.0,89.4344675,963.0,"Shooter, Tactical, Adventure",1.0,1.0
155.0,Metal Gear Solid 4: Guns of the Patriots,PS3,2008,Action,Konami Digital Entertainment,2.63,1.74,0.83,0.83,6.03,40.0,1.0,Sony,3121.0,5.950642553,1.0,93.875,90.66730124,694.0,"Shooter, Tactical, Adventure",1.0,1.0
156.0,The Last of Us,PS3,2013,Action,Sony Computer Entertainment Europe,2.41,2.28,0.28,1.01,5.99,14.0,0.0,Sony,1893.0,1.386294361,1.0,95.18181818,93.06014307,1501.0,"Shooter, Adventure",1.0,1.0
157.0,Final Fantasy XII,PS2,2006,Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95,17.0,0.0,Sony,2257.0,3.931825633,1.0,90.75,87.45481363,313.0,"Role-playing (RPG), Adventure",1.0,1.0
158.0,LittleBigPlanet,PS3,2008,Platform,Sony Computer Entertainment,2.8,2.05,0.17,0.9,5.92,15.0,0.0,Sony,3121.0,6.255750042,1.0,81.0,77.53014842,40.0,"Platform, Puzzle, Adventure",1.0,1.0
159.0,Tomodachi Life,3DS,2014,Simulation,Nintendo,0.97,2.64,1.98,0.28,5.88,14.0,0.0,Nintendo,3043.0,6.930494766,1.0,70.0,70.0,0.0,Simulator,0.0,0.0
160.0,Dragon Quest IX: Sentinels of the Starry Skies,DS,2009,Role-Playing,Nintendo,0.66,0.69,4.35,0.15,5.84,46.0,1.0,Nintendo,4489.0,6.37502482,1.0,86.14285714,85.64175002,56.0,"Role-playing (RPG), Turn-based strategy (TBS), Adventure",1.0,1.0
161.0,LEGO Star Wars: The Complete Saga,Wii,2007,Action,LucasArts,3.66,1.63,0.0,0.53,5.83,33.0,1.0,Nintendo,2687.0,4.394449155,1.0,85.0,83.55517559,388.0,"Platform, Adventure",1.0,1.0
162.0,Horizon: Zero Dawn,PS4,2017,Action-Adventure,Sony Interactive Entertainment,2.2,2.43,0.28,0.92,5.82,18.0,1.0,Sony,1573.0,3.688879454,1.0,88.84615385,88.22235167,2254.0,"Shooter, Role-playing (RPG), Adventure",1.0,1.0
163.0,Dragon Quest IX: Sentinels of the Starry Skies,DS,2010,Role-Playing,Nintendo,0.63,0.67,4.35,0.15,5.79,46.0,1.0,Nintendo,3712.0,6.618738984,1.0,86.14285714,85.64175002,56.0,"Role-playing (RPG), Turn-based strategy (TBS), Adventure",1.0,1.0
164.0,Red Dead Redemption 2,XOne,2018,Action-Adventure,Rockstar Games,3.76,1.47,0.0,0.54,5.77,21.0,1.0,Microsoft,1570.0,4.510859507,1.0,94.05882353,93.65859911,3211.0,"Shooter, Role-playing (RPG), Adventure",1.0,1.0
165.0,Cooking Mama,DS,2006,Simulation,505 Games,3.13,1.94,0.07,0.58,5.72,12.0,0.0,Nintendo,2257.0,3.80666249,1.0,59.33333333,63.3587216,11.0,Simulator,1.0,1.0
166.0,Destiny,PS4,2014,Shooter,Activision,2.49,2.05,0.16,0.96,5.65,7.0,0.0,Sony,3043.0,7.104965448,1.0,74.0,72.39122941,0.0,Turn-based strategy (TBS),0.0,0.0
167.0,Assassin's Creed II,PS3,2009,Action,Ubisoft,2.54,1.95,0.21,0.87,5.57,19.0,0.0,Sony,4489.0,6.712956201,1.0,90.25,88.44744039,2977.0,"Platform, Adventure",1.0,1.0
168.0,Assassin's Creed,X360,2007,Adventure,Ubisoft,3.28,1.65,0.07,0.55,5.55,16.0,0.0,Microsoft,2687.0,6.280395839,1.0,70.0,70.0,0.0,"Role-playing (RPG), Adventure",0.0,0.0
169.0,Batman: Arkham City,PS3,2011,Action,Warner Bros. Interactive Entertainment,2.7,1.91,0.11,0.8,5.53,19.0,1.0,Sony,3488.0,4.49980967,1.0,91.2,89.3363399,2512.0,"Hack and slash/Beat 'em up, Adventure",1.0,1.0
170.0,Forza Motorsport 3,X360,2009,Racing,Microsoft Game Studios,2.99,1.92,0.1,0.51,5.51,18.0,1.0,Microsoft,4489.0,5.164785974,1.0,90.4,85.17443035,76.0,"Racing, Simulator, Sport",1.0,1.0
171.0,Monster Hunter Freedom Unite,PSP,2009,Role-Playing,Capcom,0.47,0.57,4.13,0.34,5.5,28.0,0.0,Sony,4489.0,5.96100534,1.0,80.0,82.60606607,41.0,Role-playing (RPG),1.0,1.0
172.0,Monster Hunter Freedom Unite,PSP,2008,Role-Playing,Capcom,0.47,0.57,4.13,0.34,5.5,28.0,0.0,Sony,3121.0,5.786897381,1.0,80.0,82.60606607,41.0,Role-playing (RPG),1.0,1.0
173.0,Super Mario Advance,GBA,2001,Platform,Nintendo,3.14,1.24,0.91,0.2,5.49,19.0,0.0,Nintendo,1537.0,3.80666249,1.0,72.9,70.76041235,0.0,,0.0,0.0
174.0,Mario Kart: Super Circuit,GBA,2001,Racing,Nintendo,2.62,1.64,0.99,0.23,5.47,25.0,1.0,Nintendo,1537.0,3.828641396,1.0,90.0,82.87328256,176.0,"Racing, Arcade",1.0,1.0
175.0,Super Mario World,GBA,2001,Platform,Nintendo,3.21,1.11,0.95,0.2,5.46,17.0,0.0,Nintendo,1537.0,3.850147602,1.0,72.9,80.0,6.0,Platform,0.0,1.0
176.0,Super Mario World: Super Mario Advance 2,GBA,2002,Platform,Nintendo,3.21,1.11,0.95,0.2,5.46,40.0,1.0,Nintendo,1831.0,4.430816799,1.0,92.0,89.96334058,74.0,"Platform, Adventure",1.0,1.0
177.0,Pok��mon Sta,N64,2000,Strategy,Nintendo,3.18,1.24,0.94,0.09,5.45,15.0,0.0,Nintendo,1609.0,1.098612289,1.0,73.9,73.3111738,0.0,,0.0,0.0
178.0,Call of Duty: World at War,PS3,2008,Shooter,Activision,2.72,1.87,0.0,0.84,5.43,26.0,1.0,Sony,3121.0,6.371611847,1.0,80.0,77.59385501,925.0,"Shooter, Adventure",1.0,1.0
179.0,Crash Bandicoot: The Wrath of Cortex,PS2,2001,Platform,Universal Interactive,2.07,2.29,0.24,0.82,5.42,36.0,1.0,Sony,1537.0,0.0,1.0,62.0,64.8247214,174.0,Platform,1.0,1.0
180.0,Minecraft,PS3,2014,"Simulator, Adventure, Arcade",Sony Computer Entertainment,1.97,2.51,0.0,0.94,5.42,9.0,0.0,Sony,3043.0,7.099201744,1.0,70.5,81.3817491,425.0,"Simulator, Adventure, Arcade",0.0,1.0
181.0,Final Fantasy XIII,PS3,2009,Role-Playing,Square Enix,1.74,1.24,1.87,0.52,5.36,18.0,0.0,Sony,4489.0,5.147494477,1.0,81.36363636,77.08438249,415.0,"Role-playing (RPG), Adventure",1.0,1.0
182.0,Final Fantasy XIII,PS3,2010,Role-Playing,Square Enix,1.75,1.23,1.87,0.51,5.35,18.0,0.0,Sony,3712.0,5.468060141,1.0,81.36363636,77.08438249,415.0,"Role-playing (RPG), Adventure",1.0,1.0
183.0,Final Fantasy IX,PS,2000,Role-Playing,SquareSoft,1.62,0.77,2.78,0.14,5.3,16.0,0.0,Sony,1609.0,0.0,1.0,75.0,75.0,0.0,"Role-playing (RPG), Adventure",0.0,0.0
184.0,Assassin's Creed III,X360,2012,Action,Ubisoft,3.13,1.71,0.03,0.44,5.3,20.0,0.0,Microsoft,1737.0,7.146772179,1.0,81.17647059,77.23920534,1435.0,Adventure,1.0,1.0
185.0,Final Fantasy X-2,PS2,2003,Role-Playing,Electronic Arts,1.92,1.08,2.11,0.17,5.29,17.0,0.0,Sony,1819.0,5.407171771,1.0,75.0,75.0,0.0,"Point-and-click, Role-playing (RPG), Indie",0.0,0.0
186.0,Assassin's Creed II,X360,2009,Action,Ubisoft,3.1,1.56,0.08,0.51,5.27,19.0,0.0,Microsoft,4489.0,6.71417053,1.0,90.25,88.44744039,2977.0,"Platform, Adventure",1.0,1.0
187.0,Professor Layton and the Curious Village,DS,2007,Puzzle,Nintendo,1.22,2.48,1.03,0.52,5.26,40.0,0.0,Nintendo,2687.0,6.001414878,1.0,70.0,68.45910133,0.0,"Puzzle, Adventure",0.0,0.0
188.0,Madden NFL 2004,PS2,2003,Sports,EA Sports,4.26,0.26,0.01,0.71,5.23,15.0,1.0,Sony,1819.0,3.931825633,1.0,74.0,69.23350842,10.0,"Simulator, Sport",0.0,1.0
189.0,Dragon Quest VIII: Journey of the Cursed King,PS2,2004,Role-Playing,Square Enix,0.65,0.75,3.61,0.2,5.21,45.0,1.0,Sony,1689.0,2.772588722,1.0,75.0,95.2801434,17.0,"Role-playing (RPG), Strategy, Turn-based strategy (TBS), Adventure",0.0,1.0
190.0,Dragon Quest VIII: Journey of the Cursed King,PS2,2005,Role-Playing,Square Enix,0.65,0.75,3.61,0.2,5.21,45.0,1.0,Sony,1927.0,3.465735903,1.0,75.0,95.2801434,17.0,"Role-playing (RPG), Strategy, Turn-based strategy (TBS), Adventure",0.0,1.0
191.0,Super Mario Advance 4: Super Mario Bros. 3,GBA,2003,Platform,Nintendo,2.93,1.25,0.83,0.2,5.2,42.0,1.0,Nintendo,1819.0,4.762173935,1.0,72.9,70.76041235,0.0,Platform,0.0,0.0
192.0,Professor Layton and the Curious Village,DS,2008,Adventure,Nintendo,1.21,2.44,1.03,0.51,5.2,40.0,0.0,Nintendo,3121.0,6.226536669,1.0,70.0,70.0,0.0,"Puzzle, Adventure",0.0,0.0
193.0,Super Mario Bros. 3,GBA,2003,Platform,Nintendo,2.93,1.25,0.83,0.2,5.2,19.0,1.0,Nintendo,1819.0,4.770684624,1.0,72.9,70.76041235,0.0,"Platform, Adventure",0.0,0.0
194.0,Diablo III,PC,2012,Role-Playing,Activision,2.43,2.15,0.0,0.62,5.2,10.0,0.0,PC,1737.0,6.991176887,1.0,88.61538462,85.45830647,360.0,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure",1.0,1.0
195.0,New Super Mario Bros. U,WiiU,2012,Platform,Nintendo,2.32,1.3,1.27,0.31,5.19,23.0,0.0,Nintendo,1737.0,6.82437367,1.0,79.88888889,79.13718416,184.0,"Platform, Adventure",1.0,1.0
196.0,FIFA Soccer 13,X360,2012,Action,Electronic Arts,1.08,3.48,0.03,0.58,5.18,14.0,1.0,Microsoft,1737.0,7.342131731,1.0,85.06666667,80.14561352,223.0,"Simulator, Sport",1.0,1.0
197.0,The Legend of Zelda: Phantom Hourglass,DS,2007,Action,Nintendo,1.9,1.83,0.95,0.49,5.17,38.0,1.0,Nintendo,2687.0,6.003887067,1.0,89.25,82.91847027,270.0,"Puzzle, Adventure",1.0,1.0
198.0,Tomodachi Life,3DS,2013,Simulation,Nintendo,0.96,2.02,1.89,0.28,5.15,14.0,0.0,Nintendo,1893.0,6.883462586,1.0,70.0,70.0,0.0,Simulator,0.0,0.0
199.0,Mario & Sonic at the Olympic Games,DS,2008,Sports,Sega,1.64,2.48,0.44,0.58,5.14,34.0,0.0,Nintendo,3121.0,6.366470448,1.0,74.0,63.76172846,16.0,Sport,0.0,1.0
200.0,Battlefield 1,XOne,2016,Shooter,Electronic Arts,3.37,1.26,0.02,0.48,5.13,13.0,1.0,Microsoft,1435.0,7.464509835,1.0,74.0,79.22868854,34.0,Shooter,0.0,1.0
201.0,Call of Duty: Advanced Warfare,XOne,2014,Shooter,Activision,3.21,1.53,0.01,0.38,5.13,30.0,1.0,Microsoft,3043.0,7.105786129,1.0,80.2,76.07741566,598.0,Shooter,1.0,1.0
202.0,Medal of Honor: Rising Sun,PS2,2003,Shooter,Electronic Arts,1.98,2.23,0.13,0.8,5.13,26.0,1.0,Sony,1819.0,5.411646052,1.0,40.0,53.76784108,92.0,Shooter,1.0,1.0
203.0,Fable III,X360,2010,Role-Playing,Microsoft Game Studios,3.59,1.11,0.05,0.38,5.13,9.0,0.0,Microsoft,3712.0,5.313205979,1.0,78.0,73.04961091,269.0,"Role-playing (RPG), Simulator, Strategy, Hack and slash/Beat 'em up, Adventure",1.0,1.0
204.0,Guitar Hero II,PS2,2006,Music,RedOctane,3.81,0.63,0.0,0.68,5.12,14.0,0.0,Sony,2257.0,1.098612289,1.0,91.6,86.73654701,169.0,Music,1.0,1.0
205.0,FIFA 13,X360,2012,Sports,EA Sports,1.1,3.49,0.03,0.5,5.11,7.0,1.0,Microsoft,1737.0,5.164785974,1.0,85.06666667,80.14561352,223.0,"Simulator, Sport",1.0,1.0
206.0,Resident Evil 5,PS3,2009,Action,Capcom,1.96,1.43,1.08,0.65,5.11,15.0,1.0,Sony,4489.0,5.963579344,1.0,78.4,76.08994983,749.0,"Shooter, Adventure",1.0,1.0
207.0,FIFA Soccer 11,PS3,2010,Sports,Electronic Arts,0.6,3.29,0.06,1.13,5.08,14.0,1.0,Sony,3712.0,7.090909822,1.0,84.33333333,78.96878262,129.0,"Simulator, Sport",1.0,1.0
208.0,Grand Theft Auto V,XOne,2014,Action,Take-Two Interactive,2.66,2.01,0.0,0.41,5.08,18.0,0.0,Microsoft,3043.0,5.991464547,1.0,70.0,87.25022815,281.0,"Shooter, Racing, Arcade",0.0,1.0
209.0,Grand Theft Auto: Vice City Stories,PSP,2006,Action,Take-Two Interactive,1.7,2.02,0.16,1.21,5.08,35.0,1.0,Sony,2257.0,4.736198448,1.0,73.33333333,74.55745154,214.0,"Racing, Adventure",1.0,1.0
210.0,Super Smash Bros. for Wii U,WiiU,2014,Fighting,Nintendo,2.68,1.15,0.85,0.39,5.07,27.0,0.0,Nintendo,3043.0,6.931471806,1.0,71.8,70.64699592,0.0,"Fighting, Platform",0.0,0.0
211.0,Final Fantasy XV,PS4,2016,Role-Playing,Square Enix,1.81,1.53,1.05,0.68,5.07,16.0,0.0,Sony,1435.0,6.224558429,1.0,81.44,78.87638303,583.0,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure",1.0,1.0
212.0,Super Smash Bros. for Wii U and 3DS,WiiU,2014,Fighting,Nintendo,2.59,1.06,0.8,0.57,5.02,35.0,0.0,Nintendo,3043.0,6.932447892,1.0,71.8,70.64699592,0.0,,0.0,0.0
213.0,Link's Crossbow Training,Wii,2007,Shooter,Nintendo,3.06,1.18,0.29,0.46,5.0,24.0,0.0,Nintendo,2687.0,6.00635316,1.0,60.0,65.58038822,27.0,Shooter,1.0,1.0
214.0,Guitar Hero III: Legends of Rock,PS2,2007,"Music, Simulator",Activision,3.49,0.01,0.01,1.48,4.98,32.0,1.0,Sony,2687.0,6.165417854,1.0,83.66666667,83.86636215,368.0,"Music, Simulator",1.0,1.0
215.0,Super Mario Party,NS,2018,Party,Nintendo,2.12,1.64,0.85,0.36,4.97,17.0,0.0,Other,1570.0,7.104965448,1.0,72.90909091,70.10362601,161.0,Card & Board Game,1.0,1.0
216.0,Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,DS,2007,Role-Playing,Nintendo,1.85,1.2,1.54,0.37,4.96,64.0,1.0,Nintendo,2687.0,6.008813185,1.0,75.0,75.0,0.0,,0.0,0.0
217.0,Fallout 3,X360,2008,Role-Playing,Bethesda Softworks,3.39,1.03,0.09,0.44,4.96,9.0,1.0,Microsoft,3121.0,3.610917913,1.0,75.0,75.0,0.0,,0.0,0.0
218.0,Pok��mon Mystery Dungeon: Explorers of Time / Dark,DS,2008,Role-Playing,Nintendo,1.83,1.19,1.54,0.37,4.94,53.0,1.0,Nintendo,3121.0,6.228511004,1.0,75.0,75.0,0.0,,0.0,0.0
219.0,Uncharted: Drake's Fortune,PS3,2007,Action,Sony Computer Entertainment,2.31,1.73,0.12,0.78,4.94,26.0,1.0,Sony,2687.0,6.00635316,1.0,89.75,82.867989,1158.0,"Shooter, Platform, Adventure",1.0,1.0
220.0,Madden NFL 06,PS2,2005,Sports,Electronic Arts,3.98,0.26,0.01,0.66,4.91,13.0,1.0,Sony,1927.0,6.059123196,1.0,78.4,78.79753986,13.0,"Simulator, Sport",1.0,1.0
221.0,LEGO Star Wars: The Complete Saga,DS,2007,Action,LucasArts,2.89,1.54,0.0,0.46,4.9,33.0,1.0,Nintendo,2687.0,4.406719247,1.0,85.0,83.55517559,388.0,"Platform, Adventure",1.0,1.0
222.0,Monster Hunter Freedom 3,PSP,2010,Role-Playing,Capcom,0.0,0.0,4.87,0.0,4.87,24.0,1.0,Sony,3712.0,6.100318952,1.0,75.0,80.22064756,21.0,Role-playing (RPG),0.0,1.0
223.0,Call of Duty: Black Ops IIII,XOne,2018,Shooter,Activision,3.27,1.12,0.0,0.46,4.85,28.0,1.0,Microsoft,1570.0,7.21964204,1.0,83.29411765,74.98042804,198.0,Shooter,1.0,1.0
224.0,God of War III,PS3,2010,Action,Sony Computer Entertainment,2.74,1.36,0.12,0.63,4.84,14.0,0.0,Sony,3712.0,6.73459166,1.0,96.0,90.98561256,768.0,"Hack and slash/Beat 'em up, Adventure",1.0,1.0
225.0,Assassin's Creed,PS3,2007,Adventure,Ubisoft,1.91,2.0,0.09,0.83,4.83,16.0,0.0,Sony,2687.0,6.282266747,1.0,70.0,70.0,0.0,"Role-playing (RPG), Adventure",0.0,0.0
226.0,Crash Bandicoot N. Sane Trilogy,PS4,2017,Platform,Activision,1.09,2.92,0.07,0.74,4.83,31.0,0.0,Sony,1573.0,7.212294469,1.0,78.0,80.102239,362.0,"Platform, Adventure",1.0,1.0
227.0,StarCraft II: Wings of Liberty,PC,2010,Strategy,Activision,2.56,1.68,0.0,0.59,4.83,30.0,1.0,PC,3712.0,6.773080376,1.0,89.4,88.3953341,1042.0,"Real Time Strategy (RTS), Strategy",1.0,1.0
228.0,FIFA 15,PS3,2014,Sports,Electronic Arts,0.57,3.14,0.04,1.07,4.82,7.0,1.0,Sony,3043.0,7.410951876,1.0,74.0,69.65731731,7.0,Sport,0.0,1.0
229.0,Call of Duty: Infinite Warfare,XOne,2016,Shooter,Activision,2.91,1.44,0.0,0.44,4.79,30.0,1.0,Microsoft,1435.0,7.186144305,1.0,77.24,73.99640261,407.0,"Shooter, Adventure",1.0,1.0
230.0,FIFA 17,PS4,2016,Sports,Electronic Arts,0.28,3.75,0.06,0.69,4.77,7.0,1.0,Sony,1435.0,7.465082736,1.0,74.0,69.77574308,17.0,Sport,0.0,1.0
231.0,Batman: Arkham City,X360,2011,Action,Warner Bros. Interactive Entertainment,2.99,1.31,0.04,0.41,4.76,19.0,1.0,Microsoft,3488.0,4.510859507,1.0,91.2,89.3363399,2512.0,"Hack and slash/Beat 'em up, Adventure",1.0,1.0
232.0,Driver 2,PS,2000,Action,Atari,2.36,2.1,0.02,0.25,4.73,8.0,1.0,Sony,1609.0,0.0,1.0,50.0,61.38747772,104.0,Racing,1.0,1.0
233.0,The Simpsons: Hit & Run,PS2,2003,Racing,Vivendi Games,1.73,2.19,0.0,0.79,4.7,23.0,1.0,Sony,1819.0,3.135494216,1.0,72.8,74.93425418,300.0,"Platform, Racing, Adventure",1.0,1.0
234.0,Animal Crossing: City Folk,Wii,2008,Simulation,Nintendo,1.87,1.12,1.32,0.37,4.68,26.0,1.0,Nintendo,3121.0,6.230481448,1.0,69.6,74.05075345,90.0,Simulator,1.0,1.0
235.0,Tony Hawk's Pro Skater 2,PS,2000,Sports,Activision,3.05,1.41,0.02,0.2,4.68,24.0,1.0,Sony,1609.0,0.0,1.0,74.0,70.646260535,0.0,"Sport, Arcade",0.0,0.0
236.0,The Lord of the Rings: The Two Towers,PS2,2002,Action,Electronic Arts,1.94,1.95,0.08,0.7,4.67,37.0,1.0,Sony,1831.0,4.736198448,1.0,70.0,70.440354015,0.0,,0.0,0.0
237.0,Monster Hunter: World,PS4,2018,Action,Capcom,1.03,1.06,2.17,0.42,4.67,21.0,1.0,Sony,1570.0,6.694562059,1.0,93.25,88.86030111,563.0,"Role-playing (RPG), Adventure",1.0,1.0
238.0,Forza Motorsport 4,X360,2011,Racing,Microsoft Game Studios,2.08,2.04,0.06,0.47,4.64,18.0,1.0,Microsoft,3488.0,5.455321115,1.0,85.71428571,84.43872645,80.0,"Racing, Simulator, Sport",1.0,1.0
